status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150977787644999,"On her recent visit to Syria, our correspondent Anne Barnard witnessed how war has wounded and warped the capital, Damascus.","Damascus Diary: A Syrian City Filled With Life, and Hints of Brutal Death",link,http://www.nytimes.com/2016/11/22/world/middleeast/damascus-diary-syria-war.html?smid=fb-nytimes&smtyp=cur,2016-11-22 03:55:01,130,14,37
5281959998_10150977316364999,“So much is built up around these special holiday meals where we all are supposed to come together in harmony.”,Special Diets Can Heighten Tensions at the Holiday Dinner Table,link,http://www.nytimes.com/2016/11/21/well/family/special-diets-can-heighten-tensions-at-the-holiday-dinner-table.html?smid=fb-nytimes&smtyp=cur,2016-11-22 03:25:00,120,74,38
5281959998_10150977789774999,The last place in Italy where they speak Catalan.,Italy’s Last Bastion of Catalan Language Struggles to Keep It Alive,link,http://www.nytimes.com/2016/11/21/world/europe/catalan-italy-alghero.html?smid=fb-nytimes&smtyp=cur,2016-11-22 02:55:00,3994,376,1468
5281959998_10150977293684999,Archaeologists have found new evidence of who first domesticated the humble potato. (via The New York Times - Science),Who First Farmed Potatoes? Archaeologists in Andes Find New Evidence,link,http://www.nytimes.com/2016/11/19/science/potato-domestication-andes.html?smid=fb-nytimes&smtyp=cur,2016-11-22 01:55:00,746,47,318
5281959998_10150977341649999,"It's been 70 years since she fled Ukraine, but her affection for her first home has never faded.","Forced to Leave Odessa as a Girl, and Yearning for the Life She Knew Then",link,http://www.nytimes.com/2016/11/21/nyregion/neediest-cases-fund-ukraine-brooklyn.html?smid=fb-nytimes&smtyp=cur,2016-11-22 01:25:01,166,14,16
5281959998_10150977503759999,"1954: Having  exhausted all other options, the photographer had an idea. ""Listen, we'll put the kid in the cage,"" he said. 

Photo: Ernie Sisto/The New York Times (via instagram.com/nytarchives)","Instagram photo by New York Times Archives • Nov 19, 2016 at 4:07pm UTC",link,https://www.instagram.com/p/BM_3QKDBUEu/,2016-11-22 00:55:00,1274,72,144
5281959998_10150978075734999,Kanye West was hospitalized for exhaustion hours after canceling his remaining 2016 tour dates.,Kanye West Is Hospitalized for Exhaustion Hours After Canceling Tour,link,http://www.nytimes.com/2016/11/21/arts/music/kanye-west-hospitalized-exhaustion.html?smid=fb-nytimes&smtyp=cur,2016-11-22 00:25:00,463,905,115
5281959998_10150977688929999,"""The Dead Zone,"" NYT Watching's recommendation of the day, features an understated Christopher Walken. (Such a thing is apparently possible.)",NYT Watching Recommendation of the Day: 'The Dead Zone',link,http://www.nytimes.com/watching/recommendations/the-dead-zone?smid=fb-nytimes&smtyp=cur,2016-11-22 00:10:00,637,78,110
5281959998_10150977301824999,"“It hasn’t ended. It never ended. There’s always something else. I go to sleep, and all I see is the mess that is our home. I see the papers and the dollar signs. I want to wake up.”","4 Years After Hurricane Sandy, 2 Households Still Wait to Go Home",link,http://www.nytimes.com/2016/11/20/nyregion/4-years-after-hurricane-sandy-2-households-still-wait-to-go-home.html?smid=fb-nytimes&smtyp=cur,2016-11-21 23:58:23,99,8,9
5281959998_10150977913094999,Dallas has a problem that could bring it to its knees.,Dallas Stares Down a Texas-Size Threat of Bankruptcy,link,http://www.nytimes.com/2016/11/21/business/dealbook/dallas-pension-debt-threat-of-bankruptcy.html?smid=fb-nytimes&smtyp=cur,2016-11-21 23:40:00,403,164,442
5281959998_10150978053734999,How Truman Capote's “little masked ball” redefined New York social life.,"50 Years Ago, Truman Capote Hosted the Best Party Ever",link,http://www.nytimes.com/2016/11/21/fashion/black-and-white-ball-anniversary-truman-capote.html?smid=fb-nytimes&smtyp=cur,2016-11-21 23:25:00,2374,71,415
5281959998_10150977951374999,The meeting raises new questions about Donald J. Trump's willingness to use the power of the presidency to advance his business interests.,"With a Meeting, Trump Renewed a British Wind Farm Fight",link,http://www.nytimes.com/2016/11/21/business/with-a-meeting-trump-renewed-a-british-wind-farm-fight.html?smid=fb-nytimes&smtyp=cur,2016-11-21 22:55:00,960,397,1212
5281959998_10150977930569999,Martin Scorsese returns to a subject that has animated his entire life’s work: the nature of faith.,The Passion of Martin Scorsese,link,http://www.nytimes.com/2016/11/27/magazine/the-passion-of-martin-scorsese.html?smid=fb-nytimes&smtyp=cur,2016-11-21 22:40:00,882,27,234
5281959998_10150977462639999,"Friend No. 1: Amy has a child with a disability and was deeply offended by how Donald J. Trump mocked a disabled reporter.

Friend No. 2: Dawn's husband works in the mining industry, a job she worried was threatened by Hillary Clinton's policies.",I Voted Clinton. You Voted Trump. Let’s Talk.,link,http://www.nytimes.com/2016/11/18/podcasts/i-voted-clinton-you-voted-trump-lets-talk.html?smid=fb-nytimes&smtyp=cur,2016-11-21 22:25:00,500,284,84
5281959998_10150977656074999,"The Season 3 premiere of ""The Affair"" was a festival of schadenfreude for Noah haters.",‘The Affair’ Season 3 Premiere Recap: Tough Times for Noah,link,http://www.nytimes.com/2016/11/20/arts/television/the-affair-season-3-episode-1-recap.html?smid=fb-nytimes&smtyp=cur,2016-11-21 22:11:00,96,18,5
5281959998_10150977266184999,The election of Donald J. Trump gives the Republicans in Congress a chance to act on their often-stated desire to get rid of Obamacare.,Let’s Say Obamacare Is Repealed. What Then?,link,http://www.nytimes.com/2016/11/22/upshot/lets-say-obamacare-is-repealed-what-then.html?smid=fb-nytimes&smtyp=cur,2016-11-21 21:55:00,152,108,81
5281959998_10150977948004999,Donald J. Trump delivered a defiant message: You got it all wrong.,"Trump Summons TV Figures for Private Meeting, and Lets Them Have It",link,http://www.nytimes.com/2016/11/21/business/media/trump-summons-tv-figures-for-private-meeting-and-lets-them-have-it.html?smid=fb-nytimes&smtyp=cur,2016-11-21 21:40:56,4780,3401,6462
5281959998_10150977381284999,"""These young men both witnessed their friends and lovers dying excruciating deaths, knew that they were next and yet carried on. ... This courage didn't just end a plague; it revolutionized medicine.""",The AIDS Fight: Andrew Sullivan on a History of the Movement,link,http://www.nytimes.com/2016/11/21/books/review/how-to-survive-a-plague-david-france.html?smid=fb-nytimes&smtyp=cur,2016-11-21 21:25:00,1837,56,409
5281959998_10150977677279999,"If you're watching, what did you think of the most recent episode of ""Westworld""? (Spoilers ahead.)","‘Westworld’ Season 1, Episode 8 Recap: Maeve Plays God",link,http://www.nytimes.com/2016/11/21/arts/television/westworld-season-1-episode-8-recap.html?smid=fb-nytimes&smtyp=cur,2016-11-21 21:10:00,437,64,26
5281959998_10150977474869999,You're probably too late.,When to Leave on Your Thanksgiving Drive,link,http://www.nytimes.com/2016/11/18/travel/google-when-to-leave-thanksgiving-drive.html?smid=fb-nytimes&smtyp=cur,2016-11-21 20:55:00,145,15,28
5281959998_10150977898159999,"The Goffin’s cockatoo is a smart bird, so smart it has been compared to a 3-year-old human. http://nyti.ms/2gc6JHa",The New York Times - Science,video,https://www.facebook.com/nytimesscience/videos/1217259505020740/,2016-11-21 20:40:16,4027,358,0
5281959998_10150977773469999,"In a short infomercial-style video, Donald J. Trump vowed to create jobs, reduce regulations and fight corruption.",Donald Trump’s Video Update on Transition Avoids Hot-Button Issues,link,http://www.nytimes.com/2016/11/21/us/politics/donald-trump-presidency.html?smid=fb-nytimes&smtyp=cur,2016-11-21 20:25:00,492,944,234
5281959998_10150977690489999,Jeff Sessions fought to preserve Alabama’s long history of separate and unequal education. Read on in The New York Times Opinion Section.,Jeff Sessions’ Other Civil Rights Problem,link,http://www.nytimes.com/2016/11/21/opinion/jeff-sessions-other-civil-rights-problem.html?smid=fb-nytimes&smtyp=cur,2016-11-21 19:55:00,1408,217,1964
5281959998_10150977742079999,"A school bus carrying elementary school students crashed in Chattanooga, Tennessee, resulting in multiple fatalities.",At Least 6 Children Die in School Bus Crash in Chattanooga,link,http://www.nytimes.com/2016/11/21/us/chattanooga-school-bus-fatal-crash.html?smid=fb-nytimes&smtyp=cur,2016-11-21 19:30:53,514,287,838
5281959998_10150977569469999,"If you're watching ""The Walking Dead,"" what did you think of the most recent episode? (Spoilers ahead.)","‘The Walking Dead’ Season 7, Episode 5: Maggie Takes Charge",link,http://www.nytimes.com/2016/11/20/arts/television/the-walking-dead-season-7-episode-5-recap-maggie-hilltop.html?smid=fb-nytimes&smtyp=cur,2016-11-21 19:10:00,148,51,9
5281959998_10150977697834999,Jürgen Klinsmann was fired as coach of U.S. Soccer after a loss that hurt the team’s chances of qualifying for the 2018 FIFA World Cup.,Jurgen Klinsmann Fired as U.S. Soccer Coach,link,http://www.nytimes.com/2016/11/21/sports/soccer/jurgen-klinsmann-fired-us-soccer-coach.html?smid=fb-nytimes&smtyp=cur,2016-11-21 18:55:50,393,82,142
5281959998_10150977682624999,"John Carter Cash is at the Strand Book Store in New York to read from a newly published book of poetry by his late father, Johnny Cash. John is joined by Paul Muldoon, the Pulitzer Prize-winning poet who edited the collection. Leave your questions in the comments and NYT reporter Ben Sisario will ask some.",The New York Times Books,video,https://www.facebook.com/nytbooks/videos/1322190024478168/,2016-11-21 18:32:13,81,3,0
5281959998_10150977446739999,"""White officers are seen as racist, while black officers like me are seen as traitors to our race."" Read on in The New York Times Opinion Section.",Finding Hope in the Flint Police Department,link,http://www.nytimes.com/2016/11/21/opinion/finding-hope-in-the-flint-police-department.html?smid=fb-nytimes&smtyp=cur,2016-11-21 18:25:01,108,40,22
5281959998_10150977647154999,Nicholas Kristof is discussing Donald J. Trump's nominations and other issues. Ask him questions in the comments.,Nicholas Kristof,video,https://www.facebook.com/kristof/videos/10154560756567891/,2016-11-21 17:54:56,83,54,0
5281959998_10150974501364999,"""We didn't realize how special it was that my grandma made these traditional Somali dishes, and we didn't realize that one day we would carry on this tradition.""

The New York Times Food asked 15 families about the Thanksgiving dishes that speak to who they are. Here are their stories: http://nyti.ms/2fZOzGt",The American Thanksgiving: Ayaan and Idyl Mohallim,video,https://www.facebook.com/nytimes/videos/10150974501364999/,2016-11-21 17:50:00,2205,78,282
5281959998_10150977614574999,"A powerful earthquake struck off the coast of Japan, triggering tsunami warnings in Fukushima, near the 2011 nuclear disaster.","Quake Off Fukushima, Japan, Triggers Tsunami Alerts",link,http://www.nytimes.com/2016/11/21/world/asia/japan-fukushima-quake-tsunami.html?smid=fb-nytimes&smtyp=cur,2016-11-21 17:31:11,198,34,113
5281959998_10150977274249999,California’s trees are dying at an alarming rate.,California Today: More Than 100 Million Trees Are Dead. What Now?,link,http://www.nytimes.com/2016/11/21/us/california-today-dead-trees-forests.html?smid=fb-nytimes&smtyp=cur,2016-11-21 17:10:00,413,104,363
5281959998_10150977493789999,"One visitor to Trump Tower on Monday is of note: a Democrat, Representative Tulsi Gabbard of Hawaii.",Democrat Tulsi Gabbard Defends Her Visit to Trump Tower,link,http://www.nytimes.com/2016/11/21/us/politics/donald-trump-transition.html?smid=fb-nytimes&smtyp=cur,2016-11-21 16:50:00,194,123,34
5281959998_10150977551284999,"""Heil the people! Heil victory,"" some shouted at an alt-right conference over the weekend.

These are exultant times for the alt-right movement, which was little known until this year, when it embraced Donald J. Trump's campaign and he appeared to embrace it back: http://nyti.ms/2fj0sVV",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150977551284999/?type=3,2016-11-21 16:30:00,497,839,1191
5281959998_10150977478534999,"Glenn Beck says that Donald J. Trump ""could be one of the most dangerous presidents to ever come into the Oval Office. We have to watch him carefully, but also focus on each other and make this work.""",Glenn Beck Is Sorry About All That,link,http://www.nytimes.com/2016/11/27/magazine/glenn-beck-is-sorry-about-all-that.html?smid=fb-nytimes&smtyp=cur,2016-11-21 16:05:01,7540,958,2220
5281959998_10150977261014999,"This book called it. 

(via The New York Times Books)",Richard Rorty’s 1998 Book Suggested Election 2016 Was Coming,link,http://www.nytimes.com/2016/11/21/books/richard-rortys-1998-book-suggested-election-2016-was-coming.html?smid=tw-nytimesarts&smtyp=cur,2016-11-21 15:55:00,607,43,375
5281959998_10150977250399999,"360° video: Trees hit by drought and disease are contributing to a longer, more extreme forest fire season in California.","""Dead Before the Fire Even Came Through""",video,https://www.facebook.com/nytimes/videos/10150977250399999/,2016-11-21 15:40:00,354,29,103
5281959998_10150977503939999,Welcome to 30 Under 30. Today we are at Alvin Ailey with Jacqueline Green as she prepares for the company's New York season.,"30 Under 30: Jacqueline Green, Alvin Ailey Dancer",video,https://www.facebook.com/nytimes/videos/10150977503939999/,2016-11-21 15:36:33,1213,174,189
5281959998_10150977502299999,Erykah Badu is performing some songs for us. Comment with your questions and NYT reporter Andrew Chow will ask some.,Live Concert: Erykah Badu,video,https://www.facebook.com/nytimes/videos/10150977502299999/,2016-11-21 15:30:29,25923,11681,31435
